s.no,title,type,main_genre,listed_in,rating,main_country,release_year,year_added,month_added,date_added,day_of_week,duration_int,duration_type,director,cast,description
4304,Hymn of Death,TV Show,International TV Shows,"International TV Shows, Korean TV Shows, Romantic TV Shows",TV-14,South Korea,2018,2018,12,14-12-18,Friday,1,Season,unknown,"Lee Jong-suk, Shin Hye-sun, Kim Myeong-su, Park Seon-im, Kim Won-hae, Hwang Yeong-hee, Lee Ji-hoon, Go Bo-gyeol, Shin Jae-ha","During the Japanese colonial period, married playwright Kim U-jin falls in love with soprano Yun Sim-deok, one of Korea’s notable New Women."
4305,Inside the Real Narcos,TV Show,British TV Shows,"British TV Shows, Crime TV Shows, Docuseries",TV-MA,various,2018,2018,12,14-12-18,Friday,1,Season,unknown,Jason Fox,"Exposing a rarely seen perspective on the drug wars, ex-Special Forces commando Jason Fox interviews dangerous traffickers and cartel members."
4306,ROMA,Movie,Dramas,"Dramas, Independent Movies, International Movies",R,Mexico,2018,2018,12,14-12-18,Friday,135,min,Alfonso Cuarón,"Yalitza Aparicio, Marina de Tavira","Director Alfonso Cuarón delivers a vivid, emotional portrait of domestic life and social hierarchy set against Mexico's political turmoil of the 1970s."
4307,The Fix,TV Show,TV Comedies,TV Comedies,TV-MA,United States,2018,2018,12,14-12-18,Friday,1,Season,unknown,"Jimmy Carr, D.L. Hughley, Katherine Ryan","Comedians Jimmy Carr, D.L. Hughley and Katherine Ryan tackle the world's woes with help from a rotating crew of funny guests and an actual expert."
4308,The Innocent Man,TV Show,Crime TV Shows,"Crime TV Shows, Docuseries",TV-MA,United States,2018,2018,12,14-12-18,Friday,1,Season,unknown,John Grisham,"This documentary adaptation of John Grisham's only nonfiction book raises troubling questions about two murder cases in Ada, Oklahoma, in the 1980s."
4309,Tidelands,TV Show,Crime TV Shows,"Crime TV Shows, International TV Shows, TV Dramas",TV-MA,Australia,2018,2018,12,14-12-18,Friday,1,Season,unknown,"Charlotte Best, Elsa Pataky, Marco Pigossi, Aaron Jakubenko, Mattias Inwood, Dalip Sondhi, Alex Dimitriades, Richard Davies, Caroline Brazier, Peter O'Brien, Madeleine Madden","Ex-con Cal McTeer's return to her hometown of Orphelin Bay blows the lid off a generations-long conspiracy of silence around murder, drugs and Sirens."
4310,Travelers,TV Show,Crime TV Shows,"Crime TV Shows, International TV Shows, TV Dramas",TV-MA,Canada,2018,2018,12,14-12-18,Friday,3,Seasons,unknown,"Eric McCormack, MacKenzie Porter, Nesta Cooper, Jared Paul Abrahamson, Reilly Dolman, Patrick Gilmore","A federal agent tracks four people who suddenly seem to possess entirely new personalities, leading to a startling discovery about humanity's future."
4311,Voltron: Legendary Defender,TV Show,Kids' TV,Kids' TV,TV-Y7,United States,2018,2018,12,14-12-18,Friday,8,Seasons,unknown,"Jeremy Shada, Tyler Labine, Bex Taylor-Klaus, Josh Keaton, Steven Yeun, Kimberly Brooks, Rhys Darby, A.J. LoCascio","In an all-new series, five unlikely heroes and their flying robot lions unite to form the megapowerful Voltron and defend the universe from evil."
4312,Back Street Girls -GOKUDOLS-,TV Show,Anime Series,"Anime Series, International TV Shows",TV-MA,Japan,2018,2018,12,12-12-18,Wednesday,1,Season,unknown,"Daisuke Ono, Satoshi Hino, Kazuyuki Okitsu, Yuka Nukui, Kaori Maeda, Hikaru Akao, Junichi Suwabe, Keiji Fujiwara","To pay for an epic blunder, three yakuza brothers are forced to alter their bodies, form a girl group and break into the underground J-Pop idol scene."
4313,"Out of Many, One",Movie,Documentaries,Documentaries,TV-PG,United States,2018,2018,12,12-12-18,Wednesday,35,min,"John Hoffman, Nanfu Wang",Not listed,"In this documentary short, a diverse group of men and women discuss their personal journeys as they prepare for the U.S. citizenship test."
4314,Vir Das: Losing It,Movie,Stand-Up Comedy,Stand-Up Comedy,TV-MA,United States,2018,2018,12,11-12-18,Tuesday,68,min,Marcus Raboy,Vir Das,"The world's got a lot of problems, but Vir Das has a lot of answers as he discusses travel, religion, his childhood and more in this stand-up special."
4315,5 Star Christmas,Movie,Comedies,"Comedies, International Movies",TV-14,Italy,2018,2018,12,07-12-18,Friday,96,min,Marco Risi,"Massimo Ghini, Ricky Memphis, Martina Stella, Ralph Palka, Biagio Izzo, Riccardo Rossi, Paola Minaccioni","When the Italian prime minister meets his lover and political rival while on an official trip to Budapest during Christmas week, things go topsy-turvy."
4316,Dogs of Berlin,TV Show,Crime TV Shows,"Crime TV Shows, International TV Shows, TV Dramas",TV-MA,Germany,2018,2018,12,07-12-18,Friday,1,Season,unknown,"Felix Kramer, Fahri Yardim, Anna Maria Mühe, Katharina Schüttler, Alina Stiegler, Urs Rechn, Sinan Farhangmehr, Kais Setti, Mohamed Issa, Hauke Diekamp, David Bennent, Deniz Orta, Katrin Saß, Sebastian Zimmler","Two cops investigate the murder of a famous Turkish-German soccer player, but one of them has underworld connections that mire the case in controversy."
4317,Dumplin',Movie,Comedies,"Comedies, Dramas, Independent Movies",PG-13,United States,2018,2018,12,07-12-18,Friday,110,min,Anne Fletcher,"Danielle Macdonald, Jennifer Aniston, Odeya Rush, Maddie Baillio, Bex Taylor-Klaus, Luke Benward, Georgie Flores, Dove Cameron, Harold Perrineau, Kathy Najimy, Ginger Minj, Hilliary Begley","To prove a point about measuring up and fitting in, Texas teen Willowdean Dickson enters a local pageant run by her ex-beauty queen mom."
4318,Free Rein: The Twelve Neighs of Christmas,Movie,Children & Family Movies,"Children & Family Movies, Dramas",TV-G,various,2018,2018,12,07-12-18,Friday,58,min,Marek Losey,"Jaylen Barron, Billy Angel, Manpreet Bambra, Celine Buckens, Freddy Carter, Bruce Herbelin-Earle, Kerry Ingram, Charlotte Jordan, Geoff McGivern, Martin Bobb-Semple","As Bright Fields preps for its Mistletoe Ball, a broken ornament leads Zoe to a family secret, while Gaby finds herself at the mercy of new boss Mia."
4319,Mowgli: Legend of the Jungle,Movie,Action & Adventure,"Action & Adventure, Children & Family Movies, Dramas",PG-13,United Kingdom,2018,2018,12,07-12-18,Friday,105,min,Andy Serkis,"Christian Bale, Cate Blanchett, Benedict Cumberbatch, Naomie Harris, Andy Serkis, Rohan Chand, Peter Mullan, Jack Reynor, Eddie Marsan, Tom Hollander, Louis Ashbourne Serkis, Matthew Rhys, Freida Pinto",An orphaned boy raised by animals in the jungle seizes his destiny while confronting a dangerous enemy – and his own human origins.
4320,Neo Yokio,TV Show,TV Comedies,"TV Comedies, TV Sci-Fi & Fantasy, Teen TV Shows",TV-MA,United States,2018,2018,12,07-12-18,Friday,2,Seasons,unknown,"Jaden Smith, Jude Law, Tavi Gevinson, Susan Sarandon, Desus Nice, The Kid Mero, Richard Ayoade, Willow Smith, Kiernan Shipka, Jason Schwartzman, Amandla Stenberg, Ray Wise","Joined by his faithful mecha-butler, Kaz Kaan pursues love, fashion and supernatural forces amid Neo Yokio's sinister high society."
4321,Pine Gap,TV Show,International TV Shows,"International TV Shows, TV Dramas",TV-MA,Australia,2018,2018,12,07-12-18,Friday,1,Season,Mat King,"Parker Sawyers, Jacqueline McKenzie, Steve Toussaint, Tess Haubrich, Stephen Curry, Lewis Fitz-Gerald, Mark Leonard Winter","At top-secret U.S.-Australian joint defense facility Pine Gap, fissures appear in the critical alliance as spies work with, and against, each other."
4322,ReMastered: Who Killed Jam Master Jay?,Movie,Documentaries,"Documentaries, Music & Musicals",TV-MA,various,2018,2018,12,07-12-18,Friday,59,min,Brian Oakes,Not listed,Run-DMC DJ Jam Master Jay made a huge impact in music and his community. But friends and family still seek closure years after his unsolved murder.
4323,Super Monsters and the Wish Star,Movie,Children & Family Movies,Children & Family Movies,TV-Y,various,2018,2018,12,07-12-18,Friday,28,min,Jacob Joice,"Elyse Maloway, Vincent Tong, Erin Mathews, Andrea Libman, Alessandro Juliani, Nicole Anthony, Diana Kaarina, Ian James Corlett, Britt McKillip, Kathleen Barr, Gigi Saul Guerrero","Christmas wishes come true for Lobo, whose favorite cousin arrives for a surprise visit, and for Glorb, who wishes he could be everywhere at once!"
4324,The American Meme,Movie,Documentaries,Documentaries,TV-MA,United States,2018,2018,12,07-12-18,Friday,98,min,Bert Marcus,"Paris Hilton, Josh Ostrovsky, Brittany Furlan, Kirill Bichutsky, DJ Khaled, Emily Ratajkowski, Hailey Baldwin","Social media stars Paris Hilton, Josh Ostrovsky, Brittany Furlan and Kirill Bichutsky hustle to build online empires – and face the pitfalls of fame."
4325,RUSSELL BRAND: RE:BIRTH,Movie,Stand-Up Comedy,Stand-Up Comedy,TV-MA,various,2018,2018,12,04-12-18,Tuesday,63,min,Chris Howe,Russell Brand,Russell Brand gets loquacious in London as he ruminates on the state of the world and marvels over how his life changed the moment he became a father.
4326,The Sound of Your Heart: Reboot,TV Show,International TV Shows,"International TV Shows, Korean TV Shows, TV Comedies",TV-14,South Korea,2018,2018,12,03-12-18,Monday,2,Seasons,unknown,"Sung Hoon, Kwon Yuri, Tae Hang-ho, Joo Jin-mo, Shim Hye-jin, Ji Su-won, Park Cheol-min, Kim Seong-won, Kang Yoon, Seo Eun-ah, Bae Yoon-kyung","Webtoonist Cho Seok is back with more anecdotes of mix-ups, unintended antics, and bathroom blunders in this reboot starring an all-new cast."
4327,Memories of the Alhambra,TV Show,Crime TV Shows,"Crime TV Shows, International TV Shows, Korean TV Shows",TV-MA,South Korea,2018,2018,12,02-12-18,Sunday,1,Season,unknown,"Hyun Bin, Park Shin-hye, Park Hoon, Kim Yong-rim, Chanyeol, Lee Re, Lee Hak Joo, Lee Si-won, Kim Eui-sung","While looking for the cryptic creator of an innovative augmented-reality game, an investment firm executive meets a woman who runs a hostel in Spain."
4328,Teefa in Trouble,Movie,Action & Adventure,"Action & Adventure, Comedies, International Movies",TV-14,Pakistan,2018,2018,12,02-12-18,Sunday,155,min,Ahsan Rahim,"Ali Zafar, Maya Ali, Javed Sheikh, Mehmood Aslam, Faisal Qureshi, Nayyar Ejaz, Asma Abbas, Marhoom Ahmad Bilal, Simi Raheal, Salman Bokhari","A gangster hires goon Teefa to abduct his friend’s daughter for an arranged marriage, but things get tricky when Teefa develops feelings for the girl."
4329,A Beautiful Life,Movie,Dramas,"Dramas, International Movies, Romantic Movies",TV-14,China,2011,2018,12,01-12-18,Saturday,122,min,Andrew Lau Wai-Keung,"Qi Shu, Liu Ye, Anthony Wong Chau-Sang, Liang Tian, Danying Feng, Rina Sa, Zhang Songwen, Tian Gao, Andrew Lin","After meeting under awkward circumstances, a glamorous businesswoman and a tradition-bound policeman begin a relationship that changes their lives."
4330,Accident,Movie,International Movies,"International Movies, Thrillers",TV-MA,Hong Kong,2009,2018,12,01-12-18,Saturday,87,min,Cheang Pou Soi,"Louis Koo, Richie Ren, Stanley Fung Sui-Fan, Michelle Ye, Lam Suet, Alexander Chan, Monica Mok",A contract killer skilled at staging lethal accidents fears he may be a victim of his own strategy when an accomplice dies in a mysterious mishap.
4331,"Ayotzinapa, el paso de la tortuga",Movie,Documentaries,"Documentaries, International Movies",TV-MA,Mexico,2018,2018,12,01-12-18,Saturday,73,min,Enrique García Meza,Not listed,"Delving into the disappearance of 43 college students in Mexico, this documentary seeks to give justice and a voice to the victims and their families."
4332,Battle,Movie,Dramas,"Dramas, International Movies, Romantic Movies",TV-MA,Norway,2018,2018,12,01-12-18,Saturday,98,min,Katarina Launing,"Lisa Teige, Fabian Svegaard Tapia, Vebjørn Enger, Charlott Madeleine Utzig, Stig R. Amdam, Karen-Lise Mynster","After Amalie's dad goes bankrupt, the young dancer's affluent life collapses. But she finds a new beat to follow after meeting hip-hop dancer Mikael."
4333,Blind Detective,Movie,Action & Adventure,"Action & Adventure, Comedies, International Movies",TV-MA,Hong Kong,2013,2018,12,01-12-18,Saturday,130,min,Johnnie To,"Andy Lau, Sammi Cheng, Gao Yuanyuan, Guo Tao, Philip Keung, Lam Suet, Lo Hoi-pang, Tai-Lo Ma, Man-Wai Wong, Ying-Ying Yiu, Yi Zi","When a cop loses his vision, his detecting skills stay sharp. Luckily, a rookie officer recognizes his extraordinary powers of deduction."
4334,Break Up 100,Movie,Comedies,"Comedies, International Movies, Romantic Movies",TV-14,Hong Kong,2014,2018,12,01-12-18,Saturday,105,min,Lawrence Cheng,"Ekin Cheng, Chrissie Chow, Ivana Wong, Jase Ho, Alex Lam, Wen Xin, Miriam Chin Wah Yeung, Eric Kot, Kar Lok Chin","After their 99th breakup, a career woman and her carefree partner open a cafe where customers can put up souvenirs of past relationships."
4335,Chal Bhaag,Movie,Comedies,"Comedies, Dramas, International Movies",TV-14,India,2014,2018,12,01-12-18,Saturday,110,min,Prakash Balwant Saini,"Deepak Dobriyal, Tarun Bajaj, Keeya Khanna, Varun Mehra, Sanjay Mishra, Yashpal Sharma, Mukesh Tiwari, Atul Srivastava, Manish Khanna, Kunwar Aziz",Three petty criminals find themselves in a pickle when police wrongly charge them with the murder of an important politician.
4336,Crossroads: One Two Jaga,Movie,Dramas,"Dramas, International Movies",TV-14,Malaysia,2018,2018,12,01-12-18,Saturday,81,min,Nam Ron,"Zahiril Adzim, Ario Bayu, Asmara Abigail, Rosdeen Suboh, Amerul Affendi, Iedil Putra, Timothy Castillo, Chew Kin Wah, Along Eyzendy, Nam Ron","In Kuala Lumpur, an abused domestic worker tries to escape to Indonesia, while an idealistic cop insists on fighting corruption  – at a heavy price."
4337,Don't Go Breaking My Heart,Movie,Comedies,"Comedies, International Movies, Romantic Movies",TV-PG,Hong Kong,2011,2018,12,01-12-18,Saturday,115,min,Johnnie To,"Louis Koo, Gao Yuanyuan, Daniel Wu","A financial analyst succumbs to a love triangle with a hard-drinking architect and a promiscuous investment bro, who soon becomes her boss."
4338,Don't Go Breaking My Heart 2,Movie,Comedies,"Comedies, International Movies, Romantic Movies",TV-14,Hong Kong,2014,2018,12,01-12-18,Saturday,113,min,Johnnie To,"Louis Koo, Gao Yuanyuan, Miriam Chin Wah Yeung, Vic Chou, Daniel Wu","Zixin is about to marry Qihong, but her gallivanting ex returns to wreak havoc as mistaken identities and love triangles stir up the lovers' paradise."
4339,Faraar,Movie,Action & Adventure,"Action & Adventure, Dramas, International Movies",TV-14,Australia,2015,2018,12,01-12-18,Saturday,146,min,Baljit Singh Deo,"Kainaat Arora, Jaggi Singh, Gippy Grewal","When a man is arrested on arrival in America because authorities mistake him for a wanted gangster, a new friend tries to help him prove his innocence."
4340,Haunted House,TV Show,Kids' TV,"Kids' TV, Korean TV Shows",TV-G,various,2017,2018,12,01-12-18,Saturday,1,Season,unknown,"Jo Hyun-jung, Gim Young-eun, Gim Chae-ha, I So Eun, Choe Jae-ho","With help from a 102-year-old goblin dwelling beneath their haunted apartment building, two siblings deal with ghosts and take on spooky mysteries."
4341,Helios,Movie,Action & Adventure,"Action & Adventure, International Movies",TV-14,Hong Kong,2015,2018,12,01-12-18,Saturday,118,min,"Leung Lok Man, Luk Kim-ching","Jacky Cheung, Nick Cheung, Chang Chen, Shawn Yue, Wang Xueqi, Janice Man, Ji Jin-hee, Choi Si-won","When master criminal Helios steals a mobile WMD, rival agents from Hong Kong, South Korea and China must join forces to recover the device."
4342,Line Walker,Movie,Action & Adventure,"Action & Adventure, Dramas, International Movies",TV-MA,China,2016,2018,12,01-12-18,Saturday,109,min,Jazz Boon,"Nick Cheung, Louis Koo, Francis Chun-Yu Ng, Charmaine Sheh, Hui Shiu Hung, Li Guangjie, Zhang Huiwen, Xing Yu, Cheng Taishen, Moses Chan, Louis Cheung",A Hong Kong intelligence officer tasked with finding undercover agents whose identities have been erased finds herself in the paths of rival triads.
4343,Look for a Star,Movie,Comedies,"Comedies, International Movies, Romantic Movies",TV-14,Hong Kong,2009,2018,12,01-12-18,Saturday,117,min,Andrew Lau Wai-Keung,"Andy Lau, Qi Shu, Zhang Hanyu, Denise Ho, Dominic Lam, Xinyi Zhang, David Chiang, George Lam, Rebecca Pan, Maria Cordero, Tat-Ming Cheung","While keeping his identity secret, a real estate billionaire tries to woo an outspoken croupier who talks gamblers out of losing their money."
4344,Oddbods: The Festive Menace,Movie,Movies,Movies,TV-Y,various,2018,2018,12,01-12-18,Saturday,23,min,unknown,"Nadia Ramlee, Chio Su-Ping, Jeremy Linn, Marlon Dance-Hooi","In this ""Oddbods"" special, Bubbles's latest invention, the Naughty-or-Nice Machine, zaps Santa Claus, jeopardizing the whole Christmas holiday season."
